SJ0405MXDHTHWPR,,,,,,,,,,,
CRSMW,,,,,,,,,,,
10,0,12.5,,,,,,,,,
1,2023,20,1000,0.475,94,4.975,0,38,,,
1,2023,20,1100,1.025,90.5,5.15,0,172,,,
1,2023,20,1200,1.525,84,5.225,0,83,,,
1,2023,20,1300,1.8,81.25,5.15,0,158,,,
1,2023,20,1400,2.025,78.25,5.2,0,107,,,
1,2023,20,1500,2.075,78.5,4.15,0,178,,,
1,2023,20,1600,1.8,80,4.15,0,10,,,
1,2023,20,1700,1.475,83.5,4.1,0,11,,,
1,2023,20,1800,1.15,87,3.55,0,0,,,
1,2023,20,1900,0.975,87.5,3.45,0,0,,,
1,2023,20,2000,0.725,87,3.9,0,0,,,
1,2023,20,2100,0.5,89,3.625,0,0,,,
1,2023,20,2200,0.1,90.25,3.2,0,0,,,
1,2023,20,2300,-0.15,89.75,3.025,0,0,,,
1,2023,20,2400,-0.35,89.5,2.925,0,0,,,
1,2023,21,100,-0.375,89,2.825,0,0,,,
